cmTop,cmBot,ageTop,ageBot ,charVol,charCount
148.25,148.5,2810.6,2815.2,2,3
148.5,148.75,2815.2,2819.9,2,3
148.75,149,2819.9,2824.6,2,61
149,149.25,2824.6,2829.2,2,6
149.25,149.5,2829.2,2833.9,2,1
149.5,149.75,2833.9,2838.6,2,2
149.75,150,2838.6,2843.2,2,0
150,150.25,2843.2,2847.9,2,1
150.25,150.5,2847.9,2852.6,2,2
150.5,150.75,2852.6,2857.2,2,4
150.75,151,2857.2,2861.9,2,12
151,151.25,2861.9,2866.6,2,6
151.25,151.5,2866.6,2871.3,2,6
151.5,151.75,2871.3,2876,2,1
151.75,152,2876,2880.7,2,2
152,152.25,2880.7,2885.4,2,0
152.25,152.5,2885.4,2890.1,2,1
152.5,152.75,2890.1,2894.8,2,3
152.75,153,2894.8,2899.5,2,3
153,153.25,2899.5,2904.2,2,1
153.25,153.5,2904.2,2908.9,2,4
153.5,153.75,2908.9,2913.6,2,3
153.75,154,2913.6,2918.3,2,1
154,154.25,2918.3,2923,2,2
154.25,154.5,2923,2927.8,2,0
154.5,154.75,2927.8,2932.5,2,8
154.75,155,2932.5,2937.2,2,4
155,155.25,2937.2,2942,2,4
155.25,155.5,2942,2946.7,2,7
155.5,155.75,2946.7,2951.5,2,2
155.75,156,2951.5,2956.2,2,2
156,156.25,2956.2,2961,2,2
156.25,156.5,2961,2965.8,2,8
156.5,156.75,2965.8,2970.5,2,26
156.75,157,2970.5,2975.3,2,4
157,157.25,2975.3,2980.1,2,20
157.25,157.5,2980.1,2984.8,2,11
157.5,157.75,2984.8,2989.6,2,4
157.75,158,2989.6,2994.3,2,7
158,158.25,2994.3,2999.1,2,5
158.25,158.5,2999.1,3003.9,2,1
158.5,158.75,3003.9,3008.6,2,1
158.75,159,3008.6,3013.4,2,1
159,159.25,3013.4,3018.2,2,23
159.25,159.5,3018.2,3022.9,2,43
159.5,159.75,3022.9,3027.7,2,10
159.75,160,3027.7,3032.4,2,2
160,160.25,3032.4,3037.2,2,6
160.25,160.5,3037.2,3042,2,3
160.5,160.75,3042,3046.7,2,1
160.75,161,3046.7,3051.5,2,1
161,161.25,3051.5,3056.3,2,5
161.25,161.5,3056.3,3061,2,9
161.5,161.75,3061,3065.8,2,4
161.75,162,3065.8,3070.6,2,2
162,162.25,3070.6,3075.3,2,3
162.25,162.5,3075.3,3080.1,2,10
162.5,162.75,3080.1,3084.8,2,14
162.75,163,3084.8,3089.6,2,3
163,163.25,3089.6,3094.4,2,16
163.25,163.5,3094.4,3099.1,2,4
163.5,163.75,3099.1,3103.9,2,5
163.75,164,3103.9,3108.7,2,4
164,164.25,3108.7,3113.4,2,3
164.25,164.5,3113.4,3118.2,2,3
164.5,164.75,3118.2,3122.9,2,6
164.75,165,3122.9,3127.7,2,3
165,165.25,3127.7,3132.5,2,3
165.25,165.5,3132.5,3137.2,2,4
165.5,165.75,3137.2,3142,2,0
165.75,166,3142,3146.8,2,1
166,166.25,3146.8,3151.5,2,3
166.25,166.5,3151.5,3156.3,2,0
166.5,166.75,3156.3,3161.1,2,0
166.75,167,3161.1,3165.8,2,2
167,167.25,3165.8,3170.6,2,2
167.25,167.5,3170.6,3175.3,2,13
167.5,167.75,3175.3,3180.1,2,10
167.75,168,3180.1,3184.9,2,7
168,168.25,3184.9,3189.6,2,6
168.25,168.5,3189.6,3194.4,2,22
168.5,168.75,3194.4,3199.2,2,8
168.75,169,3199.2,3203.9,2,5
169,169.25,3203.9,3208.7,2,6
169.25,169.5,3208.7,3213.4,2,1
169.5,169.75,3213.4,3218.2,2,5
