cmTop,cmBot,ageTop,ageBot ,charVol,charCount
56.5,56.75,2754.52,2755.39,3,4
56.75,57,2755.39,2756.28,3,3
57,57.25,2756.28,2757.19,3,1
57.25,57.5,2757.19,2758.12,3,3
57.5,57.75,2758.12,2759.09,3,3
57.75,58,2759.09,2760.11,3,0
58,58.25,2760.11,2761.18,3,1
58.25,58.5,2761.18,2762.31,3,5
58.5,58.75,2762.31,2763.51,3,18
58.75,59,2763.51,2764.79,3,30
59,59.25,2764.79,2766.16,3,22
59.25,59.5,2766.16,2767.62,3,25
59.5,59.75,2767.62,2769.18,3,7
59.75,60,2769.18,2770.86,3,2
60,60.25,2770.86,2772.66,3,2
60.25,60.5,2772.66,2774.58,3,2
60.5,60.75,2774.58,2776.65,3,5
60.75,61,2776.65,2778.85,3,11
61,61.25,2778.85,2781.22,3,10
61.25,61.5,2781.22,2783.74,3,35
61.5,61.75,2783.74,2786.43,3,20
61.75,62,2786.43,2789.3,3,10
62,62.25,2789.3,2792.36,3,18
62.25,62.5,2792.36,2795.62,3,10
62.5,62.75,2795.62,2799.07,3,10
62.75,63,2799.07,2802.73,3,10
63,63.25,2802.73,2806.59,3,12
63.25,63.5,2806.59,2810.64,3,7
63.5,63.75,2810.64,2814.89,3,10
63.75,64,2814.89,2819.32,3,3
64,64.25,2819.32,2823.95,3,8
64.25,64.5,2823.95,2828.76,3,6
64.5,64.75,2828.76,2833.76,3,8
64.75,65,2833.76,2838.94,3,14
65,65.25,2838.94,2844.29,3,7
65.25,65.5,2844.29,2849.83,3,6
65.5,65.75,2849.83,2855.54,3,2
65.75,66,2855.54,2861.41,3,9
66,66.25,2861.41,2867.46,3,8
66.25,66.5,2867.46,2873.68,3,2
66.5,66.75,2873.68,2880.05,3,6
66.75,67,2880.05,2886.59,3,8
67,67.25,2886.59,2893.29,3,6
67.25,67.5,2893.29,2900.15,3,1
67.5,67.75,2900.15,2907.16,3,4
67.75,68,2907.16,2914.32,3,7
68,68.25,2914.32,2921.63,3,3
68.25,68.5,2921.63,2929.09,3,6
68.5,68.75,2929.09,2936.69,3,16
68.75,69,2936.69,2944.44,3,7
69,69.25,2944.44,2952.32,3,0
69.25,69.5,2952.32,2960.34,3,0
69.5,69.75,2960.34,2968.49,3,1
69.75,70,2968.49,2976.78,3,2
70,70.25,2976.78,2985.2,3,8
70.25,70.5,2985.2,2993.74,3,5
70.5,70.75,2993.74,3002.41,3,2
70.75,71,3002.41,3011.2,3,0
71,71.25,3011.2,3020.11,3,2
71.25,71.5,3020.11,3029.13,3,0
71.5,71.75,3029.13,3038.27,3,0
71.75,72,3038.27,3047.53,3,1
72,72.25,3047.53,3056.89,3,3
72.25,72.5,3056.89,3066.36,3,1
72.5,72.75,3066.36,3075.93,3,2
72.75,73,3075.93,3085.61,3,2
73,73.25,3085.61,3095.39,3,1
73.25,73.5,3095.39,3105.26,3,1
73.5,73.75,3105.26,3115.23,3,1
73.75,74,3115.23,3125.29,3,11
74,74.25,3125.29,3135.44,3,8
74.25,74.5,3135.44,3145.68,3,13
74.5,74.75,3145.68,3156,3,9
74.75,75,3156,3166.41,3,8
75,75.25,3166.41,3176.9,3,5
75.25,75.5,3176.9,3187.46,3,18
75.5,75.75,3187.46,3198.1,3,19
75.75,76,3198.1,3208.81,3,6
76,76.25,3208.81,3219.59,2,7
76.25,76.5,3219.59,3230.44,3,32
76.5,76.75,3230.44,3241.36,3,20
76.75,77,3241.36,3252.33,2,13
77,77.25,3252.33,3263.37,3,18
77.25,77.5,3263.37,3274.46,3,7
77.5,77.75,3274.46,3285.61,3,16
77.75,78,3285.61,3296.82,3,5
78,78.25,3296.82,3308.07,3,2
78.25,78.5,3308.07,3319.37,3,3
78.5,78.75,3319.37,3330.72,3,3
78.75,79,3330.72,3342.11,3,1
79,79.25,3342.11,3353.54,3,5
79.25,79.5,3353.54,3365.01,3,3
79.5,79.75,3365.01,3376.51,3,2
79.75,80,3376.51,3388.05,3,5
80,80.25,3388.05,3399.61,3,1
80.25,80.5,3399.61,3411.21,3,1
80.5,80.75,3411.21,3422.84,3,2
80.75,81,3422.84,3434.49,3,4
