cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
33.081,450.94,4.8219,2,0.13234,0.211,-0.078656,0.21328,0,0,6.454,6.4999
33.63,460.94,9.9007,2,0.27104,0.21421,0.056832,0.2139,0,0,6.5242,6.499
34.178,470.94,10.225,2,0.27915,0.21752,0.061632,0.21453,0,0,6.5004,6.497
34.724,480.94,4.8531,2,0.1321,0.2204,-0.088299,0.21518,0,0,6.4712,6.4938
35.268,490.94,3.1343,2,0.085048,0.2232,-0.13815,0.21586,0,0,6.4379,6.4894
35.811,500.94,6.048,2,0.16358,0.22512,-0.061536,0.21657,0,0,6.3366,6.4838
36.352,510.94,7.842,2,0.21139,0.22669,-0.015302,0.21733,0,0,6.2671,6.477
36.891,520.94,7.2641,2,0.19512,0.22897,-0.033851,0.21814,0,0,6.3839,6.4689
37.428,530.94,6.0742,2,0.16256,0.23116,-0.068603,0.219,0,0,6.431,6.4595
37.963,540.94,15.999,2,0.42653,0.23327,0.19326,0.21993,0,0,6.5212,6.4489
38.497,550.94,29.235,2,0.77622,0.23532,0.54089,0.22091,0,0,6.5015,6.4368
39.028,560.94,30.436,2,0.80479,0.23732,0.56748,0.22195,0,0,6.5393,6.4235
39.556,570.94,41.069,2,1.0813,0.23927,0.84207,0.22305,0,0,6.4694,6.4087
40.083,580.94,35.143,2,0.92129,0.24119,0.68011,0.22422,0,0,6.3626,6.3926
40.607,590.94,32.39,2,0.84532,0.24308,0.60224,0.22545,0,0,6.2248,6.3751
41.129,600.94,24.316,2,0.63167,0.24495,0.38673,0.22677,0,0,6.373,6.3562
41.649,610.94,24.383,2,0.63044,0.24679,0.38365,0.22816,0,0,6.498,6.3359
42.166,620.94,25.62,2,0.65922,0.24859,0.41063,0.22964,1,0,6.5082,6.3143
42.681,630.94,12.106,2,0.30997,0.25035,0.059623,0.2312,0,0,6.5133,6.2915
43.193,640.94,15.16,2,0.38619,0.25204,0.13415,0.23287,0,0,6.5019,6.2675
43.702,650.94,12.007,2,0.30431,0.25365,0.050653,0.23463,0,0,6.5065,6.2425
44.209,660.94,15.421,2,0.3888,0.25517,0.13363,0.2365,0,0,6.4594,6.2166
44.713,670.94,17.116,2,0.42925,0.25658,0.17267,0.23846,0,0,6.4208,6.19
45.215,680.94,7.9943,2,0.1994,0.25785,-0.058455,0.24051,0,0,6.3758,6.1629
45.714,690.94,18.075,2,0.44838,0.25899,0.18938,0.24266,0,0,6.51,6.1354
46.21,700.94,52.487,2,1.2948,0.25999,1.0348,0.2449,0,0,6.4922,6.1077
46.703,710.94,46.879,2,1.1499,0.26084,0.88909,0.24721,1,0,6.4493,6.08
47.194,720.94,4.6975,2,0.11457,0.26154,-0.14697,0.24959,0,0,6.4203,6.0525
47.682,730.94,2.6706,2,0.064763,0.26209,-0.19733,0.25205,0,0,6.3178,6.0253
