cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
119.88,4232,0,2,0,0.035191,-0.035191,0.044763,0,0,4.7529,5.8125
119.97,4242,3.1363,1.6864,0.01861,0.035126,-0.016516,0.045008,0,0,5.0746,5.7517
120.06,4252,5,1.5,0.029493,0.035073,-0.0055799,0.045249,0,0,5.2082,5.6928
120.14,4262,5,1.5,0.029493,0.035033,-0.00554,0.045488,0,0,5.1516,5.6355
120.23,4272,11.414,1.9009,0.052553,0.035007,0.017546,0.045723,0,0,5.0983,5.58
120.32,4282,13,2,0.058335,0.034994,0.023341,0.045956,0,0,5.0491,5.5262
120.41,4292,12.887,2,0.057843,0.034994,0.022849,0.046185,0,0,5.0046,5.474
120.5,4302,6,2,0.027321,0.035006,-0.0076847,0.046411,0,0,4.9973,5.4236
120.59,4312,6,2,0.027321,0.035027,-0.0077061,0.046633,0,0,5.0589,5.3749
120.68,4322,7.6257,2,0.034656,0.035056,-0.00040032,0.046851,0,0,4.2902,5.3278
120.77,4332,12,2,0.054251,0.035201,0.01905,0.047065,0,0,3.5442,5.2825
120.86,4342,12,2,0.054251,0.0353,0.01895,0.047257,0,0,3.5822,5.2636
120.96,4352,8.9639,2,0.040839,0.035359,0.0054798,0.047453,0,0,3.6296,5.2466
121.05,4362,6,2,0.027541,0.035384,-0.0078433,0.04765,0,0,3.6383,5.2308
121.14,4372,6,2,0.027541,0.035382,-0.0078413,0.047845,0,0,3.6193,5.2155
121.23,4382,6.7828,2,0.030903,0.03536,-0.0044563,0.048036,0,0,3.6001,5.2004
121.32,4392,7,2,0.031827,0.035322,-0.003495,0.048223,0,0,3.5771,5.1851
121.41,4402,7.1677,2,0.032568,0.035273,-0.0027055,0.048405,0,0,3.5546,5.1696
121.5,4412,12,2,0.053482,0.035217,0.018266,0.048582,0,0,3.5318,5.1539
121.59,4422,12,2,0.053482,0.035155,0.018328,0.048755,0,0,3.5081,5.138
121.68,4432,12.687,2,0.056893,0.035089,0.021804,0.048924,0,0,3.4843,5.1221
121.77,4442,15,2,0.068662,0.03502,0.033642,0.04909,0,0,3.4694,5.106
121.86,4452,15,2,0.068662,0.034951,0.033712,0.049253,0,0,3.6838,5.0901
121.95,4462,13.506,2,0.062065,0.03488,0.027185,0.049413,0,0,3.9687,5.0742
122.05,4472,12,2,0.055365,0.03481,0.020555,0.04957,0,0,3.9889,5.0586
122.14,4482,12,2,0.055365,0.034739,0.020626,0.049726,0,0,3.9703,5.0432
122.23,4492,4.9007,1.2112,0.033233,0.034668,-0.0014347,0.04988,0,0,3.952,5.028
122.32,4502,3,1,0.027374,0.034598,-0.0072241,0.050032,0,0,3.9342,5.0132
122.41,4512,3.1958,1.0489,0.027643,0.034527,-0.0068846,0.050183,0,0,3.9168,4.9988
122.5,4522,7,2,0.033022,0.034457,-0.001435,0.050333,0,0,3.8997,4.9848
122.6,4532,7,2,0.033022,0.034388,-0.0013652,0.050483,0,0,4.2273,4.9713
