cmTop,cmBot,ageTop,ageBot ,charVol,charCount
139.75,140,2389,2390.6,1.5,0
140,140.25,2390.6,2391.2,1.5,0
140.25,140.5,2391.2,2392,1.5,1
140.5,140.75,2392,2393.3,1.5,0
140.75,141,2393.3,2394.7,1.5,0
141,141.25,2394.7,2396.2,1.5,0
141.25,141.5,2396.2,2397.4,1.5,2
141.5,141.75,2397.4,2398.9,1.5,0
141.75,142,2398.9,2400.6,1.5,1
142,142.25,2400.6,2402.1,1.5,0
142.25,142.5,2402.1,2403.3,1.5,0
142.5,142.75,2403.3,2405.9,1.5,2
142.75,143,2405.9,2408.9,1.5,5
143,143.25,2408.9,2413.3,1.5,1
143.25,143.5,2413.3,2414.8,1.5,0
143.5,143.75,2414.8,2416.3,1.5,0
143.75,144,2416.3,2417.9,1.5,0
144,144.25,2417.9,2419.2,1.5,0
144.25,144.5,2419.2,2420.3,1.5,1
144.5,144.75,2420.3,2422,1.5,0
144.75,145,2422,2422.9,1.5,0
145,145.25,2422.9,2424,1.5,0
145.25,145.5,2424,2424.9,1.5,0
145.5,145.75,2424.9,2426.5,1.5,0
145.75,146,2426.5,2427.7,1.5,0
146,146.25,2427.7,2428.1,1.5,1
146.25,146.5,2428.1,2428.5,1.5,0
146.5,146.75,2428.5,2428.8,1.5,3
146.75,147,2428.8,2429.7,1.5,0
147,147.25,2429.7,2431,1.5,0
147.25,147.5,2431,2432.2,1.5,17
147.5,147.75,2432.2,2433.4,1.5,0
147.75,148,2433.4,2434.5,1.5,0
148,148.25,2434.5,2436,1.5,0
148.25,148.5,2436,2437.5,1.5,1
148.5,148.75,2437.5,2438.9,1.5,1
148.75,149,2438.9,2440.7,1.5,2
149,149.25,2440.7,2442.7,1.5,6
149.25,149.5,2442.7,2444.7,1.5,0
149.5,149.75,2444.7,2446.6,1.5,3
149.75,150,2446.6,2448.6,1.5,1
150,150.25,2448.6,2450.5,1.5,0
150.25,150.5,2450.5,2452.3,1.5,3
150.5,150.75,2452.3,2455,1,1
150.75,151,2455,2456.6,1.5,1
151,151.25,2456.6,2458.2,1.5,0
151.25,151.5,2458.2,2460.1,1.5,0
151.5,151.75,2460.1,2461.9,1.5,0
151.75,152,2461.9,2463.4,1.5,1
152,152.25,2463.4,2464.8,1.5,0
152.25,152.5,2464.8,2466.5,1.5,0
152.5,152.75,2466.5,2468.1,1.5,0
152.75,153,2468.1,2469.5,1.5,1
153,153.25,2469.5,2470.8,1.5,0
153.25,153.5,2470.8,2472.1,1.5,0
153.5,153.75,2472.1,2473,1.5,0
153.75,154,2473,2473.9,1.5,0
